,category,model,context_condition,new_bias_score,accuracy,acc_bias
0,Physical_appearance,gpt4omini,ambig,0.8181818181818181,0.35294117647058826,52.941176470588225
1,Physical_appearance,gpt4omini,disambig,0.23076923076923084,0.9230769230769231,23.076923076923084
2,SES,gpt4omini,ambig,0.2142857142857142,0.40425531914893614,12.765957446808503
3,SES,gpt4omini,disambig,-0.09090909090909094,0.9565217391304348,-9.090909090909093
4,Race_ethnicity,gpt4omini,ambig,0.33333333333333326,0.775,7.499999999999997
5,Race_ethnicity,gpt4omini,disambig,0.03703703703703698,1.0,3.703703703703698
6,Disability_status,gpt4omini,ambig,0.2857142857142858,0.3333333333333333,19.047619047619055
7,Disability_status,gpt4omini,disambig,0.17647058823529416,0.8333333333333334,17.647058823529417
8,Sexual_orientation,gpt4omini,ambig,0.6000000000000001,0.5,30.000000000000004
9,Sexual_orientation,gpt4omini,disambig,0.1428571428571428,1.0,14.28571428571428
